user_id,item_id
25115,5234
32438,7611
32441,9612
32442,9196
32440,9528
30510,8746
32250,9336
3172,8532
32443,9918
32444,9737
32445,6125
32446,7146
32214,6572
32439,9342
21253,9188
32449,9708
32450,4934
11401,6030
32451,8115
32452,8078
32454,8042
31415,8711
32455,8757
32456,8017
32458,6785
13003,9010
30792,7403
7073,5899
32460,6559
32461,7014
32462,9761
32463,7635
32459,9327
32464,8199
32465,9769
8448,8283
32468,5515
32255,9072
32471,7471
29309,9949
32474,8233
32475,8672
32476,7632
32429,8019
32477,7403
32473,9016
32480,9052
32259,9288
31549,6903
32481,8173
32482,9949
32484,9812
32485,6612
6081,9376
32486,7248
32487,9946
32489,8532
32490,5858
32488,8338
32469,8769
18266,8230
32492,9421
32494,4044
32495,8739
32421,9311
30753,6880
32497,9247
25184,8486
32498,9659
32434,3884
32501,6670
32502,8711
32472,9981
8161,9547
32504,9374
28871,7318
32448,7579
28934,9820
32508,5251
32507,7355
26781,9949
32512,7032
32513,8231
32514,7412
12346,9820
31234,5390
32510,9815
32515,8941
32516,9047
32517,7665
32519,7665
15221,8768
32520,9970
32503,9801
32522,7834
32523,9552
32524,9728
28460,9048
32527,9247
32528,5379
14443,9584
32530,9052
32531,7999
32529,4676
32532,9949
32533,4337
32534,9769
32535,6867
32537,6670
32538,5681
32540,8620
32541,9841
32525,7772
32542,7447
9373,8480
32543,6125
32544,7197
18298,3854
32546,9967
13870,7665
32550,9327
32400,9763
32551,9376
32545,9281
9153,9590
7751,9230
25744,9926
32552,9815
32555,9010
32553,8819
32556,4416
32558,9161
32559,7641
32560,7802
32562,5082
9899,9990
32563,8843
32565,9259
32491,7681
31058,9466
29993,7143
24038,9769
32569,6899
32570,7991
32571,8477
32324,6964
29284,9488
32572,7486
31899,9841
32573,9531
32574,7665
32576,8086
32578,6431
32577,9598
32579,9981
32580,8414
32581,9584
30395,8998
32126,6572
32582,8005
19090,8830
32584,6192
32586,7023
7669,7278
32588,7299
21140,8177
32589,9796
32590,5110
32591,9050
30168,7915
32595,9285
32594,8287
32592,6057
32597,5502
30636,7198
32598,9584
32599,9949
32369,8937
14471,9428
32600,9283
32601,8941
32603,9584
32604,8042
32605,6645
30131,8284
32607,9376
32084,7198
28641,6088
32611,6757
32568,8115
32614,6409
32612,9979
32615,6477
32365,6455
32617,9886
32618,8022
28822,7364
32610,9815
32616,9450
6384,8964
24700,8787
32620,5374
32621,7298
32623,5980
32625,8713
32626,5890
30600,5735
32630,9949
32547,8833
32629,8352
32338,7802
32635,6883
32636,8335
32637,7675
32639,6899
32622,8916
32641,9563
24577,8316
32642,8287
32643,7355
31421,8615
32536,9246
11480,5000
32645,8708
32646,9993
27956,8100
32649,8640
3799,6848
32650,9428
32648,7570
5851,7712
32651,8532
32653,4044
32647,9247
32634,9380
32655,7486
32654,9815
32658,6848
32659,8341
32662,9979
32657,9962
32585,7403
32665,7045
32663,8694
32666,5183
32100,8615
32668,4987
32670,6515
16706,8285
29557,7928
19725,6988
32672,9711
23796,8115
32675,9227
32677,5617
32678,9645
32652,8805
31171,9841
32682,7278
19130,7190
14661,8744
12062,9285
32684,9602
32685,8012
32681,8711
32686,9344
22002,5515
32683,9942
32493,8316
32687,8690
32688,5805
31436,5153
32691,6449
31753,7978
32692,6839
32693,7076
32694,8231
32695,6899
32696,4571
32697,9161
32689,8204
32699,7702
32700,9606
26091,6803
32703,4822
32707,6109
32710,8751
12734,9054
9057,5850
32698,9504
7495,9602
17503,9770
32712,9227
32711,9961
32713,6258
32714,8012
32715,9130
24818,9639
32717,5015
32718,9970
32719,6757
32631,7257
32720,9444
32587,8868
32721,6848
32706,9314
32723,7032
32725,5663
32726,8744
22972,9645
32727,7834
32729,6213
32730,5000
32732,6988
32731,8711
32733,9380
24811,9769
32734,8768
32735,5227
32736,7355
29917,4769
30127,7050
32738,6985
32644,8945
32740,7498
32739,8979
32742,6985
32557,6433
30213,7103
32746,8002
32747,9579
32748,9676
20770,6094
32749,7681
30529,4146
32750,9763
32751,7486
25459,8019
7457,9677
32752,6542
32753,9967
32627,9751
32755,6899
32758,3225
32759,6542
32760,7564
11428,9733
32762,7210
31916,9613
32765,9918
32766,9552
22101,9815
32761,7675
32763,9601
32769,9888
32768,9488
11812,8218
32770,9248
31335,9645
32771,6670
32772,5648
30883,5531
32774,9796
32775,8686
32776,8582
32777,9536
32779,8609
32743,9714
32780,9353
32782,9466
32783,7704
32722,4839
32754,8942
32785,8993
30756,9529
32786,7143
32787,5663
32788,9031
32789,9030
29581,8969
3672,9591
32791,8979
30628,9940
19568,9503
15576,9247
32794,9815
32778,6092
32796,7953
11402,9993
32798,9206
31867,9052
28317,9796
32799,9552
32801,8753
32203,6751
32802,9504
32803,8136
15727,7675
32805,3854
32807,9376
32804,7450
32808,8414
32809,9327
32810,9765
27255,9952
6452,6831
32812,8352
32816,9251
32818,9131
31135,9621
29052,9091
32819,8498
25686,9949
32822,8769
32823,9049
32811,7286
32825,6848
32828,7286
32827,9914
32829,9755
32830,6831
27317,8644
14598,9457
32831,5890
32832,7701
4883,8374
24904,7579
32835,8883
32836,5642
32837,9558
32838,9450
32840,9612
32839,9189
32841,9696
32842,9059
32843,9949
32847,7681
32846,7999
32848,8241
32849,5597
22953,8409
32850,8498
32851,9283
32824,8017
32853,9293
32852,8075
21199,8154
32854,9917
29760,8707
32845,5110
32844,9261
32857,4410
32858,9552
32814,7681
32862,7388
32861,9949
32865,6612
32864,7101
32866,4939
32869,8737
27895,9993
32863,8606
32870,7143
32414,5617
31712,8728
32872,5719
32875,9469
32874,4784
19688,9733
32716,9701
12423,8286
32509,9253
32879,8171
32880,4961
32878,9336
32881,8342
32882,7712
13670,7690
32883,6964
32793,9918
32885,9815
32884,8998
20984,8891
30990,9871
30815,7295
8906,7735
31019,9552
32815,6252
32889,2099
32890,8952
32891,6542
32892,9639
32893,9819
32897,4784
32899,8808
32895,9886
32900,6213
24084,6880
576,8341
29053,9639
32903,7834
32905,9894
32907,8338
32906,3265
326,9248
32673,7210
12311,7355
32911,5110
32912,7681
32914,5957
32873,6431
30456,8341
28703,8951
29562,7999
32916,9106
32918,4106
32919,9457
32920,6961
32896,3437
32921,9711
32922,5735
2866,6903
31333,8480
32898,9273
32926,9528
32923,5680
32927,8628
32928,8283
32929,8233
32930,7065
32931,9327
32935,4909
32936,9981
28484,9417
32467,8310
32937,9384
32938,8012
19728,9311
32939,9118
32940,8671
32941,9440
32942,8016
29807,6154
32944,9949
29279,7564
24297,4143
32952,4146
32950,5037
32953,6670
32744,9673
32955,6409
32956,9206
32957,9981
32954,9842
32958,8983
32632,9488
32962,9737
32964,5311
32965,8865
32967,4764
32966,9940
677,8935
32969,5735
32023,7690
32968,9886
32970,8076
32971,8820
32972,8620
19505,9410
32974,5073
32975,9769
32976,4813
32977,8019
25424,9528
32980,9472
31891,6572
32834,9981
30271,9796
12404,9799
32982,4828
16048,8707
32984,9708
27581,9703
32983,9664
32986,9590
32987,7690
32988,9941
32951,8857
32990,9264
32280,9751
28464,9885
32993,9389
32992,8814
32996,7403
32995,9918
32994,9613
31881,7798
32960,8413
32998,5290
33000,8185
33002,8888
32924,9733
2785,9347
29345,9636
20905,7278
33004,9288
33006,6848
33005,9993
33008,6985
33009,9558
32989,8892
33010,9639
33013,9612
33017,8880
33016,9816
32272,7735
32871,8290
32182,8744
33021,8685
33023,8744
33025,7581
32933,7311
33026,7143
23225,8667
6475,5390
33014,9313
32963,5515
21840,6920
33027,2099
33018,9333
33028,8062
31416,9283
32131,8604
33031,8146
28144,8808
33034,9563
33035,4435
17932,6366
32619,7834
31652,7804
33036,4106
33038,6590
33037,8083
29212,8128
33039,6889
33040,7757
33041,7103
18648,7278
31906,8002
20390,8466
33042,9961
33044,9106
14483,7198
32511,9561
33043,8168
33045,7818
33046,9161
33007,7999
33019,7999
33048,9584
33049,7564
32949,4983
33050,8795
26665,6571
33051,6903
32767,5118
32901,6125
33056,8441
33057,9508
33060,7944
33061,9251
33063,8626
33064,9457
11160,6645
33065,7143
33066,9653
33068,9737
33069,8979
33070,7632
33074,9285
33076,9979
33078,9574
31553,8251
33079,9898
33080,6815
15986,9717
33082,5719
33085,7629
33084,8757
33088,9974
33089,7536
33024,7764
33087,4456
33090,9174
15553,8094
33091,9590
32192,7403
33092,7834
33093,7579
31570,7263
33086,9816
33095,7050
33096,1821
25688,8310
33099,5648
33101,7486
29728,5711
33058,4142
33106,7403
33105,7675
33107,8892
33108,9531
33103,8292
33109,9584
33112,6656
33114,7902
33072,7116
33115,9241
33116,9630
33118,5712
33117,8533
33119,9985
33122,8480
33120,7998
33126,5464
3049,8218
21931,8888
33127,9796
33129,8080
33128,8854
33133,8143
33132,9755
17687,6244
33134,9769
33135,7224
32245,9669
33137,8707
32934,8019
33136,9751
33138,6684
33140,6645
33141,8944
33142,4369
33143,6952
33145,8146
33067,9737
33147,9949
33146,9386
32888,3980
33148,9612
33149,5797
32979,8890
33151,6542
33152,9636
33150,8409
33153,9511
33104,9612
33155,9469
33158,8787
33159,9918
30703,9894
639,6472
33156,7350
33162,8016
32945,4337
33163,9398
33164,9032
8977,5450
33165,9990
33166,9917
32262,8976
33171,5207
33172,4369
33176,6684
33177,8002
32583,4143
33180,8568
33181,8482
33182,8889
33144,7145
6679,9970
33183,9485
5184,7867
33185,7806
18171,9821
33188,9765
33190,9339
33191,9993
33192,9161
33189,9815
33195,5153
8408,7834
33197,9311
33194,8983
33198,8969
8971,7362
2955,9327
33200,8136
32133,5037
33202,6807
33203,8374
33167,7938
7659,7370
33204,9751
33205,9639
33206,9860
10649,6650
33207,5531
33210,9733
33208,5892
33212,7915
24036,8017
33187,9831
33213,9251
33214,5308
33215,9225
28294,4549
33216,7926
33217,9765
25598,9227
33221,4456
21519,6867
33225,9769
33226,9696
9230,6645
33227,6054
33228,9712
33229,9174
33230,8744
33232,8757
33231,9993
33234,8939
16421,9773
33235,6336
33196,5634
33124,9806
33237,9591
27068,8409
33239,8863
33240,9806
33243,9637
17291,9872
31447,6751
33244,7355
33245,7372
33246,6212
33247,5735
33248,7757
32282,6558
33250,8620
29629,7851
14649,7766
32813,7364
33251,9220
13527,6688
33254,9834
33255,9993
33256,7926
31685,9763
33258,9027
33260,9248
32821,8532
33261,9091
33262,9247
33263,9186
33264,5798
33268,9207
33266,5680
32948,9637
32756,9908
33270,9726
33271,9284
2443,9761
33275,7931
32638,8414
33276,8768
33277,7818
33280,9985
33278,9457
33282,5735
33283,9325
33279,9597
33284,7248
33287,9940
33249,7564
30922,9636
33292,9875
33289,9584
33293,8460
33297,6815
32709,5515
33301,6985
33300,8609
30263,8096
33302,6298
33304,6571
33305,5827
33303,9796
33307,8500
26921,9206
31655,8990
30389,9346
22088,8888
33309,9531
33311,7929
33310,7851
13112,7702
33315,8378
33314,9613
33316,9886
33317,7681
29720,6356
27272,9708
23427,6684
31972,8480
18628,8618
33321,9327
33320,8795
21134,7141
33325,7564
33160,9877
32384,7751
33327,9488
33328,8983
32868,5084
33329,6985
33330,7594
5599,9096
33331,3309
33332,5681
33335,8486
33336,8918
15965,9552
7331,6903
33259,6670
33339,8979
33340,5037
1450,9645
33344,8711
33346,8970
33348,7821
33334,9621
33349,9925
33347,5080
22833,8998
33353,6386
11083,8497
33356,9281
33357,9336
33358,4206
33359,5412
13971,9563
33360,8062
33363,7777
33364,8460
33365,8021
33366,5827
33368,9457
33369,9506
33355,7991
33362,7419
33372,6903
33373,8604
33374,8501
33375,8476
31034,9733
33378,9202
33326,7675
33379,9949
33380,5648
33382,6556
18078,7424
33381,9558
33384,8270
33383,8461
33386,7045
33387,7564
24486,9974
33389,8628
33390,8293
22763,5980
33391,6985
27064,7818
33393,6867
11766,2965
33395,7418
33396,8979
33352,9981
33139,6076
33401,9796
17714,9552
33402,6653
30454,8435
33394,6644
33123,6397
33404,9561
31954,8231
33403,9773
33333,9812
25386,8983
33405,9736
33407,8805
33408,7874
29977,6155
33409,6397
33411,8769
33410,7611
33376,8641
33414,7999
33415,5412
13030,6220
33412,9206
33417,4409
33418,8316
33420,7129
33421,8335
33392,9950
3993,5379
25566,9809
33416,9383
23623,9196
33424,8136
33425,9410
33426,7456
20429,8795
23553,9253
33430,8792
33429,9941
33431,6290
16654,6258
33253,7868
33435,8062
33436,8080
33437,9659
33439,9334
25782,9570
33440,7173
33441,9136
33324,8970
33442,5097
33444,8391
33445,8312
33448,9941
33449,8251
33446,9488
33450,5681
33451,9480
5797,9444
24060,5082
33455,7778
15709,5258
33456,8991
33457,8830
26409,8708
6957,8533
30769,8979
33460,7333
32676,8894
33464,8604
33465,3478
33463,9574
33469,9815
33468,8769
33470,7604
33472,9701
33471,6903
33473,8350
33193,7224
33474,8793
33098,8918
30560,5735
19681,9815
33475,9700
33466,8582
33476,8281
33272,8827
1864,5890
33478,8409
33479,9036
33480,8128
33481,9765
33482,8797
25257,9052
33484,5797
17779,7958
33490,8830
33491,7350
33483,5649
33489,7403
31328,8324
33492,7804
21374,6559
33496,9613
33499,8606
33500,5735
33498,4825
33494,7688
17356,7143
33502,7768
33504,6670
33505,7629
33507,9443
33509,7624
33508,9552
32392,9997
33510,9395
33511,9247
33513,6942
33493,8945
33514,9815
33515,8753
33516,8094
25320,7830
33518,9816
13900,5483
33519,8350
33522,9159
33521,7506
33501,9645
16122,7752
33525,4983
33524,8795
32602,9977
12886,8012
33530,7834
33532,4986
19441,8568
33533,9850
33534,7872
33517,9583
33535,6985
33538,8711
33531,6944
32091,7146
33539,7873
33541,5782
33542,4734
33161,8002
28636,9602
29397,8744
287,9559
33544,7999
33545,8746
32947,6547
33549,6054
33548,5308
15467,7818
8074,4268
30290,9821
30480,9606
33553,9914
33554,9949
33555,8374
27589,8615
721,8005
33556,9879
33558,9506
33559,9105
33561,9336
33562,9741
18081,9751
5589,9876
25479,6571
29978,9894
23793,6688
29902,7435
33565,9472
33566,7579
33567,8361
33568,8711
19898,6898
24302,8970
33570,8998
33571,9584
33572,9606
22720,9251
33573,2099
21998,9701
23409,9841
33576,8480
33579,8136
18789,9410
17724,9894
29041,9812
33580,7143
33582,7953
4943,8808
376,6729
33584,9273
33583,5680
33586,5663
4,9590
32150,9894
33588,9521
33552,7818
33590,8549
29032,9529
33591,5634
33592,7954
33594,9248
30981,8047
33597,9159
24677,7579
31321,8690
33564,6252
31937,4369
33602,5830
33563,8753
33595,8686
31507,8352
33603,7411
12492,9247
14521,9986
6135,8024
11771,8168
33606,7236
26485,9765
33600,7210
31223,9253
33607,8532
1785,5308
33612,4085
30274,5593
33170,9815
30842,8549
32567,8547
13088,7931
27789,7350
33512,8251
31074,7037
33616,7486
33615,7473
33618,7681
33619,7999
33620,9485
18412,9091
33526,7694
33622,7116
33623,8237
28217,8685
33625,8122
33628,9726
33629,9469
29732,5153
33633,6559
33634,5735
33299,8283
33636,7834
33639,9327
33640,4268
33642,9606
33643,5073
18070,8595
3009,9327
33646,8480
10089,8615
27405,6985
33419,4642
33648,9171
33649,2099
33617,9398
33015,9985
33651,5850
12431,9723
33467,8270
33653,7834
31490,5735
33652,8413
15084,9892
9426,8969
33655,8136
33635,9886
33656,6076
33658,9888
33637,5830
29403,7198
33660,9048
33659,8617
33645,9769
33345,7802
33661,9639
11754,6645
33662,7694
33632,8174
33664,6867
33665,9677
33666,8047
33668,9796
31033,6867
33669,9979
33647,9926
32505,7564
33670,7954
33671,7766
33672,8498
33673,6846
33674,9796
26073,8420
33675,9452
33676,9930
33678,9334
33679,9900
20528,9251
33682,9378
4165,6583
33685,6097
20598,6252
33686,9754
29989,7278
7335,8283
33681,6356
12288,9411
33688,9577
33690,7675
33691,5634
33687,6155
33692,8582
33693,6227
33696,9633
33698,8281
20295,8401
33700,9733
33705,7718
33704,8122
28935,8241
33706,7686
19962,3999
33707,5084
33708,8757
33709,8803
33711,9613
13387,9374
33702,7350
33613,5464
33712,9443
33713,8180
33627,8482
33714,7388
33715,7055
33131,9754
31792,9248
33716,9206
12390,4143
33718,8113
33680,7675
33719,8685
25496,8122
33721,9888
33723,9739
33722,6899
33720,9443
25339,6811
23154,8942
33724,9339
33485,9172
33728,8533
23674,6961
33726,9720
9635,9733
33730,8180
33725,9815
11704,8183
24414,7355
27506,9327
31411,8694
8992,7941
33733,6653
33738,6109
15810,8401
5652,9855
33740,8482
33741,8500
33739,7946
33743,7669
33677,6985
33742,9297
33697,9754
33746,9450
12856,4164
33747,4268
19066,5037
15348,9639
33749,9443
33750,8350
28262,9376
33753,8401
26699,4730
33754,7926
33756,9482
33748,9247
33758,8891
20623,5227
33760,3420
33761,6212
33762,9613
33763,9914
33765,9327
10129,6645
33755,9488
33764,7999
33767,9773
33768,9091
33770,8744
32833,4185
33769,6571
33428,8604
33772,8392
33771,8083
33774,9815
33759,8342
30831,7834
33776,8979
33777,5719
33779,4808
33778,9449
28839,6109
33780,4764
33075,8002
33781,8230
33783,9374
33784,5374
7614,9253
33786,7100
28373,8350
33787,8002
33789,9637
30038,7755
33790,8744
33791,8604
33792,7372
33794,8180
33793,9878
33795,6155
27270,9024
33798,9806
8111,8691
33800,9768
33803,8795
33804,7808
33810,7718
33812,5531
33811,8633
33813,6252
33814,9806
33807,8316
33816,5985
33817,8480
33818,8113
33819,9812
33805,7665
3281,8969
33823,9737
33824,9807
29762,7403
33825,9815
33826,8174
21240,4666
33827,6169
33828,9796
33020,8024
33829,8712
33830,9617
33831,9639
33834,8146
33836,8414
33833,6903
33802,8473
33837,7224
33840,9227
33841,9646
33434,9883
33844,9552
33727,7702
33843,9967
28836,7393
15421,8694
33847,6848
33846,5153
33848,9285
33849,9602
33820,9737
33851,9253
33853,6252
33850,9469
33854,8768
33855,9327
33859,8935
33858,9130
33860,9621
27876,9586
33862,9503
33864,7559
33865,7681
33863,9360
33867,8217
33866,9952
33868,6442
33869,5719
12652,8595
33870,7986
33871,8708
33873,9940
33872,8401
33876,8946
33839,9506
33877,8979
33875,9242
33879,5412
33880,5852
33796,8233
33881,8939
33882,9230
33884,8998
33887,7662
33885,6252
33886,9560
33888,6961
33890,9528
33318,5735
33856,4185
33638,9558
33891,9941
33894,6889
33896,9073
33895,9047
33893,7802
33897,6961
33898,9924
14104,9664
33900,9645
33892,5980
33062,7236
33903,8173
33904,2965
33413,8136
33905,8324
32286,9039
33910,8604
27757,4557
30965,7813
19880,9327
33916,6818
33912,9327
33919,9985
32797,9227
33920,7564
33922,9552
33927,7867
33929,9488
2722,9130
33930,6645
33931,9975
29205,8888
33926,9888
33934,8604
33932,4813
33935,7777
33940,8604
33941,8966
9354,8998
19692,8805
33942,4456
33945,6596
33946,8648
33947,9852
33948,5827
33949,8604
33950,8228
31111,8979
33951,8283
33952,8680
33953,9469
33737,7999
33956,8860
33957,8287
11037,9026
26201,7486
25545,9161
33960,6541
22640,6648
33962,9327
33963,9720
33966,7929
33970,5656
33971,4849
33972,9627
33973,8746
33974,7601
33977,8012
33978,6155
33979,8615
33981,9547
33982,5374
33983,6831
33984,4185
33986,7403
33987,6952
33988,8391
33989,6109
17033,9013
12877,8579
29710,7726
33991,6952
33992,6964
33994,9107
33995,6252
17191,8016
33998,8500
34000,8983
13415,9898
34001,6469
34002,8606
34004,7834
34005,7806
34008,9334
19483,9733
34007,9627
13815,8219
34009,6961
33911,8012
32704,8420
34010,9285
34006,9552
34012,9420
15452,9584
33969,6899
34014,9712
34017,8136
34016,9247
34018,8626
34015,8012
34019,8136
34022,5797
34023,8746
34024,6688
34025,9504
33980,9325
34028,5735
20187,8136
32216,9448
34031,8805
34032,8619
24432,9914
34021,8401
34036,9536
33845,9872
33955,7038
33925,9769
33878,6903
34038,6892
34039,8769
34043,7902
28345,2965
34044,6009
34045,5534
34042,8136
33937,6612
34046,7999
29532,9014
34048,6542
33295,9488
34050,8819
34051,6656
34052,6985
33985,7867
34054,8854
34055,9124
34057,9796
34058,9457
34059,8808
34060,7830
34062,7665
34061,8012
34064,8173
34065,8701
34066,5130
34067,7508
34063,9437
34068,9397
27518,8501
34070,9077
34072,9019
34073,6848
34056,9552
8985,6936
30380,3225
26332,9251
34075,3769
33125,3735
34076,9327
34078,9886
34080,7953
34081,9737
34082,9380
34085,9591
34084,5584
31200,6653
33178,8154
34086,9506
34087,9815
34090,9247
34089,8016
34092,8980
3711,9421
34091,4381
34093,9106
34095,9421
34096,8677
34098,7704
34099,7688
34100,8686
34097,5681
34103,8547
34105,9259
34104,9259
34083,9949
34108,8480
34110,9334
34111,8979
34102,5404
34071,7777
34112,9978
33913,7808
34113,8643
34116,9376
34117,9130
34115,9606
34118,9520
34119,7978
12673,8500
34120,7038
34011,9059
34121,6867
34122,9815
27285,9401
34124,5980
34125,7248
34126,7999
34127,6455
17838,9206
34129,5711
34130,7919
34133,9941
33610,6680
34136,9283
30420,9478
34137,9754
34132,8480
34138,9815
34140,6477
34139,9091
34141,7195
34142,8484
34144,9952
21997,9805
15678,7866
34145,8489
34114,9394
32633,8958
34148,5277
31219,7197
34150,7412
34152,9253
34153,9598
34037,8002
34155,9563
34156,9230
34157,8083
33938,9612
34160,4488
34161,9858
1337,9052
34149,8180
34162,9547
34167,8180
34169,6823
34168,9013
34170,7103
333,9428
34172,8309
16748,9597
34173,4146
34176,9949
6501,8499
34177,8352
34178,9247
33923,9503
34179,9798
25651,8980
26860,7804
34180,8916
34182,8047
34183,6431
14645,9097
18004,7681
31339,9820
34186,6899
12282,6488
34188,8630
34189,5534
34190,8970
34191,8615
34193,4813
8361,9699
34194,9639
34187,8979
33694,8332
33184,9914
34198,7665
28519,8422
34200,9664
34203,6397
34205,9054
34207,5985
32479,5957
34208,7834
34195,9052
34211,7014
34212,7050
34214,6559
34197,6645
34206,6468
34217,7103
34218,8024
33097,9358
34219,8819
11967,9769
34220,7045
34221,9159
34222,9130
34223,8711
34225,9469
31726,7743
20551,9504
34226,4961
34227,9386
34229,7675
34230,6075
23665,7579
30351,9815
34146,5082
30506,9346
34231,9949
34233,9778
18131,6815
34234,4851
28692,8016
34235,8711
33975,5674
28633,8385
34166,7529
34236,5681
34238,9579
34240,7818
34239,6590
26705,8102
34243,9815
33296,8303
34241,8016
34244,8497
34245,7023
34246,9647
27002,8374
32902,8941
22444,9376
34248,5522
34249,8228
34251,9227
34250,8970
3418,8746
14004,8830
34252,7355
24161,8102
27327,9421
33838,7694
34254,7880
34255,9888
34256,5037
22634,7834
34258,8077
34259,8604
34260,6076
34261,9796
27521,8686
34266,9052
34265,9993
34267,9130
34271,9488
22935,9218
34273,9504
18813,6645
34275,7346
34276,7834
34277,7679
34279,6809
34237,9039
25333,9531
33257,9637
25407,7549
34280,8441
34281,7862
14847,8760
34283,9327
27933,7564
34286,7579
33427,9806
34287,9027
32248,9597
34289,8679
34290,5534
34285,8320
34288,8979
34292,3854
34294,9888
32656,4676
34282,6070
34297,9711
34298,9247
34299,7954
34174,9584
17499,9311
34304,6899
34305,9522
24744,6109
34306,9130
33265,9816
34308,8341
34307,7743
8318,7792
31518,3668
33551,7579
34311,7929
33169,9815
33751,6848
34314,5363
34315,9815
34316,8498
27960,9621
34317,9421
34318,7842
34313,9931
34322,7564
34088,6739
34325,8937
34323,9434
34324,7725
34326,9371
34328,3478
34330,8441
34164,7447
34332,6899
34333,9949
34331,7325
32375,9737
34336,4828
34309,8702
34296,8002
34339,9360
28950,8746
34341,9419
20471,7430
34344,9189
34321,8979
34346,9664
27295,7403
28888,9805
34347,9473
34348,9016
34349,9181
34351,6477
34352,7681
34353,9981
34302,7564
34355,9769
34356,8230
34357,7286
34354,9602
34358,2965
23485,9531
34274,8409
33835,8181
33766,6571
34361,9637
3659,9806
34364,9892
34365,9887
34368,9978
34367,7763
34370,7851
34371,9815
34373,4822
34374,9888
34303,8979
34378,6903
34379,8970
1816,7248
34380,6751
34382,9189
34384,8677
34383,5153
34372,7364
29181,8582
7257,6833
13313,9979
24952,8409
34386,6051
34387,7248
34388,9590
15091,7385
34381,8944
34389,6717
34390,9378
21317,9708
34392,7851
34393,5980
34109,9360
34377,9511
34391,6670
34394,6831
31071,7999
33729,9950
33377,9636
9885,9886
23089,7978
34397,9930
34396,7941
34400,9560
34401,9522
34402,7723
34403,6903
34406,6848
34404,7372
34407,9344
34405,9700
34408,8991
18143,9627
34411,9621
34412,8588
29905,9168
34310,8056
34414,5663
34415,9639
34419,8136
34418,7350
34421,9504
33341,9888
29223,8744
34003,6645
34422,5037
34426,8136
34427,7818
34413,9796
34430,8285
18746,9434
34431,3884
34433,9950
33102,5642
8123,5964
34434,7403
34437,9065
34435,9970
34440,7771
11632,8480
34441,8808
34443,7556
34444,5037
34445,6809
15135,9830
34446,8611
34447,4813
12647,7173
34449,9769
29068,8746
20629,9336
34026,9459
34452,7143
34438,7234
20685,4206
34457,7834
34459,7873
4994,7388
34460,9253
34461,6258
34463,7116
34135,6014
34417,4764
34467,9488
34466,7739
34455,6109
34448,7014
34468,8287
34470,7722
7438,8944
34472,6645
34474,8128
34471,8113
34476,8698
33011,7821
33598,9655
4111,8604
29883,9358
34478,5735
34479,8969
34480,8324
34482,7070
34483,7639
34484,8316
34477,7804
34399,7283
33578,5227
34485,9386
34486,5991
34487,8707
34489,5153
34492,8352
30535,9327
34493,9327
34494,9645
34497,9327
34498,9773
34499,8643
34495,9815
34501,7681
33186,9325
34465,9952
34506,9325
34510,9993
34511,9026
33168,6985
34502,7920
34514,9273
34512,7412
33529,7100
34518,7608
34519,4929
27336,9105
32609,6169
34520,9708
34521,6213
34523,8374
28121,9485
34524,7248
14620,8042
34525,7671
34527,6213
34513,8482
34528,9418
34533,5110
34534,5528
34531,4784
34535,8604
34536,8553
34537,6109
34532,7564
34538,6227
34539,9559
34540,9655
14441,9703
34545,9194
34546,9606
34544,7507
25523,6409
29781,9872
34199,7641
14892,7999
34551,7594
34552,9949
33581,8694
33577,9773
34074,6954
34553,8136
34555,8983
34554,9092
33933,8615
34556,9273
29089,8744
34334,4705
32606,9586
34558,7830
34559,8830
34561,8409
34464,5412
34564,6961
34565,9990
34569,8002
34571,9986
34570,9584
34475,7702
32360,9327
34572,6252
34576,8742
34548,9621
34579,8128
34580,9769
34550,9201
20225,7848
34581,9665
34586,8817
34588,9733
34587,8998
34585,8016
34590,9210
34591,7830
34593,9369
30996,9299
34560,7321
31943,6387
34595,7023
34594,9248
34563,6542
23017,9469
22861,9488
34598,9912
34600,8097
34601,6469
34602,6639
34027,7143
34192,9136
34603,9241
34606,8352
34429,9815
30780,8888
34608,9732
27832,8604
34613,8685
12270,9708
34615,8746
34618,9547
34542,8199
5177,9358
16277,9719
34619,9397
33371,5254
34621,8744
34623,9376
34624,9888
34620,8691
34628,6431
34630,4832
34629,9531
34622,6250
34633,8827
33999,9613
30280,9488
34634,6007
22110,6903
34638,9960
34639,6612
34640,8136
32397,7146
7065,9199
34641,7412
34642,8900
34607,7681
34643,9745
18276,9581
34645,8409
34644,6903
34646,9488
34650,8731
34651,6288
34652,9978
34653,8677
34656,9637
33242,9106
34655,9325
34658,9769
34659,8269
14788,7669
34632,8173
34660,7987
20987,7359
34661,7113
32496,9639
34663,8414
33917,5412
34662,9867
34665,9841
34667,9180
34668,6542
31450,7679
34669,3229
6749,5361
34671,8047
34670,7694
34673,9672
34674,8401
24074,7487
34676,6542
34677,9584
34678,9411
34680,9107
34526,7834
34682,8979
34648,9285
28698,9421
34683,9374
34578,4146
34688,5735
34689,7921
34692,9327
33100,9418
34693,5153
34691,9091
30813,8744
34696,7549
32169,8002
34697,7134
34685,7108
34701,6280
34690,9733
34702,8077
34703,8562
32904,9027
19834,9717
34699,7665
34706,6662
34709,9131
34631,8804
33701,8604
34710,6293
31495,9450
13345,5073
34712,8616
34599,9751
34604,8527
9545,8146
34713,8270
17600,7693
34714,8532
34715,7911
34395,9111
34717,9450
